Time,PercentageEVcharging,Powerperchargingevent,Continousnoofchargingevents,Totalchargingpower,charging_duration_Min,Energychargingevent
0.56,1.385193734,0.401800111,7.097495241,2.851774374,2.149333341,0.014393373
0.72,1.683003772,0.488185216,8.623422823,4.209827531,3.172874669,0.025815842
0.86,1.957727248,0.567873652,10.03105882,5.696374006,4.293259203,0.040633813
0.86,2.216706879,0.642995306,11.35802605,7.303157438,5.504264265,0.058986935
1.02,2.455973628,0.712398888,12.58398786,8.964818956,6.756629998,0.080223595
1.2,2.684193226,0.778598046,13.75334596,10.7083283,8.070683027,0.104730301
1.45,2.901564125,0.841650347,14.86711718,12.51291433,9.430768508,0.13229016
1.63,3.112452263,0.902822207,15.94767185,14.39791229,10.85145908,0.163282304
1.83,3.302304509,0.957892232,16.92044221,16.20796015,12.21566105,0.195021447
2.04,3.469400945,1.006361529,17.77661571,17.88970215,13.4831611,0.22614891
2.13,3.621878096,1.050590242,18.55788249,19.49673026,14.69435057,0.257295689
2.29,3.765226464,1.092170989,19.29237496,21.07057223,15.88052822,0.28907087
2.5,3.90612726,1.133041774,20.01432648,22.67706797,17.09131645,0.322752925
2.76,4.03346718,1.169978985,20.6667944,24.17971514,18.22383581,0.355358415
2.95,4.145394009,1.202445355,21.24028829,25.540286,19.24927468,0.385770015
3.24,4.247001343,1.231918372,21.76090685,26.80766094,20.20447339,0.414837699
3.5,4.332467929,1.256709477,22.19882298,27.89747123,21.02584468,0.440389638
3.76,4.406159706,1.27808509,22.57640702,28.85456919,21.74719297,0.463246051
4,4.469135085,1.29635222,22.89908207,29.68527587,22.37328231,0.483394236
4.17,4.525627705,1.31273891,23.18854056,30.44049946,22.94248136,0.501958133
4.68,4.572065432,1.326209,23.42647952,31.06840796,23.41572521,0.517569092
5.16,4.617841653,1.339487208,23.66102902,31.6936457,23.88695615,0.533271203
5.18,4.661368753,1.352113018,23.88405442,32.29394092,24.33938833,0.548493397
5.62,4.715810703,1.367904876,24.16300565,33.05269323,24.91124692,0.567936935
5.95,4.788245619,1.388915913,24.53414974,34.07587098,25.6823984,0.59451153
6.09,4.868221704,1.412114401,24.94393349,35.22368769,26.54748813,0.624801505
6.27,4.992650998,1.448207333,25.58148786,37.04729831,27.92191213,0.673945298
6.32,5.138909993,1.490632359,26.33089388,39.24968246,29.58181121,0.734926751
6.49,5.300185175,1.537413098,27.15724027,41.75189689,31.46768723,0.806313909
6.68,5.494601813,1.593807106,28.15339779,44.87108545,33.81856605,0.898337848
6.68,5.701851668,1.653923617,29.21531052,48.31989205,36.41787232,1.003872985
6.91,5.932518839,1.720832738,30.39720956,52.30851335,39.42402765,1.130702624
7,6.170991781,1.790006062,31.61910404,56.59838789,42.65723237,1.272611742
7.05,6.416337771,1.861173035,32.87621483,61.18832455,46.11658877,1.430515858
7.19,6.679617192,1.93754192,34.22521345,66.31278578,49.97880713,1.613933899
7.23,6.96002962,2.018880538,35.66199866,71.99731505,54.26313917,1.825846593
7.28,7.257178151,2.105073762,37.1845368,78.27619276,58.9954214,2.069828561
7.32,7.561801702,2.193435247,38.74537565,84.98547263,64.05209035,2.341568544
7.41,7.891760935,2.289145799,40.4360302,92.56396867,69.76387258,2.661661264
7.61,8.234817989,2.388655607,42.19379574,100.7864468,75.96101303,3.024078328
8.18,8.576882784,2.487877592,43.94647711,109.3334556,82.40274676,3.41679912
8.55,8.941438785,2.593623552,45.81439957,118.8253058,89.55659108,3.871268065
8.68,9.314660516,2.701883162,47.72672374,128.9520312,97.18893006,4.376552228
9.1,9.704618351,2.814997377,49.72480084,139.9751839,105.4968908,4.949557847
9.36,10.09728836,2.928898306,51.73677466,151.5317516,114.2068773,5.575005491
9.42,10.46171206,3.03460589,53.60401922,162.6670725,122.5993773,6.200679872
9.64,10.81006116,3.13565075,55.38890031,173.6802468,130.8998175,6.840935185
9.81,11.13724207,3.230555399,57.0653192,184.352675,138.9434433,7.481074849
9.82,11.49313234,3.333787711,58.88883994,196.3228909,147.9651893,8.221408827
9.95,11.86754479,3.442392707,60.80726511,209.322486,157.7627607,9.051356281
10.01,12.25770107,3.555564486,62.80635904,223.3120597,168.3064621,9.973741321
10.04,12.6681656,3.674627031,64.9095089,238.518236,179.7670958,11.00961716
10.13,13.10806714,3.802228308,67.163489,255.3709191,192.4686735,12.19683064
10.14,13.5656309,3.934952824,69.50796725,273.510572,206.1402182,13.51920056
10.36,14.04502435,4.074009433,71.96429715,293.1832254,220.967159,15.00370484
10.68,14.53791253,4.216980428,74.4897717,314.1219093,236.7482852,16.63938142
10.84,15.08861635,4.376721876,77.31148363,338.3708616,255.0243039,18.60284083
11.04,15.61391833,4.52909507,80.00304092,362.3413782,273.0904703,20.61421171
11.24,16.16753277,4.689680797,82.83966641,388.4915928,292.7994377,22.88559834
11.32,16.73675875,4.85479493,85.75628276,416.3291668,313.7801389,25.38897046
11.44,17.32033941,5.024072895,88.74645005,445.8686342,336.0435279,28.138453
11.59,17.9170179,5.197150115,91.80372833,477.1177572,359.5954549,31.14785933
11.65,18.51964994,5.37195427,94.8915116,509.7528609,384.1919718,34.39769506
11.72,19.14411168,5.553090519,98.09114651,544.7090157,410.5378249,37.99589505
11.72,19.78610333,5.73931163,101.3806017,581.8548663,438.5340143,41.94805614
11.87,20.44264812,5.929754137,104.7446246,621.1098712,468.1198369,46.26392566
11.95,21.11936884,6.126049034,108.2120256,662.9121748,499.6255148,51.01217337
11.99,21.80766592,6.325701859,111.7387418,706.8259668,532.7225853,56.1640708
12.52,22.51944646,6.532166481,115.3857833,753.7191462,568.0651687,61.84493757
12.76,23.2474339,6.743332203,119.1158662,803.2378563,605.3865696,68.0387125
12.96,23.9868654,6.957817477,122.9045864,855.1476794,644.5101112,74.7397286
13.13,24.74938346,7.17899942,126.8115982,910.3803902,686.1380563,82.0964118
13.14,25.53439273,7.406705337,130.8338512,969.0477836,730.3546626,90.15869629
13.22,26.32952304,7.637347044,134.9079626,1030.338929,776.5487456,98.84620444
13.26,27.15045208,7.875472133,139.1142623,1095.590496,825.7277303,108.3832622
13.4,27.99585686,8.120696843,143.4459714,1164.881247,877.9509788,118.826229
13.4,28.86573735,8.373021172,147.9030899,1238.395703,933.3575614,130.250377
13.49,29.77729273,8.637434043,152.5737435,1317.845646,993.2376176,142.9837402
13.54,30.71200083,8.908562771,157.3630275,1401.878408,1056.571667,156.8755836
13.64,31.68243025,9.190053107,162.3353415,1491.870409,1124.397092,172.2211497
13.76,32.68163518,9.479890293,167.4550963,1587.455942,1196.438265,189.0350582
13.99,33.70716806,9.777364367,172.709751,1688.646165,1272.703597,207.39478
14.02,34.75684591,10.08184212,178.0881203,1795.456313,1353.20457,227.3799139
14.18,35.76266591,10.37359812,183.2417696,1900.876477,1432.657936,247.6969613
14.31,36.7516175,10.66046114,188.308988,2007.460649,1512.988596,268.8192689
14.59,37.72641286,10.9432179,193.3036723,2115.364207,1594.313652,290.7820283
14.78,38.68473672,11.2211968,198.2139595,2224.197848,1676.339698,313.5089609
15,39.62414151,11.49368789,203.0273086,2333.532517,1758.743359,336.9074541
15.01,40.54065818,11.75953987,207.7233829,2442.731403,1841.044683,360.8306393
15.09,41.43375754,12.01859924,212.299471,2551.542261,1923.053557,385.2068338
15.19,42.32030799,12.27575899,216.8420035,2661.900174,2006.228419,410.4662759
15.27,43.23351714,12.54065157,221.5211306,2778.019313,2093.745419,437.6155296
15.53,44.16657146,12.81130059,226.301941,2899.222191,2185.093945,466.5649225
15.72,45.12476302,13.08924112,231.2115503,3026.383731,2280.933413,497.5947902
16.01,46.09320793,13.37015581,236.173696,3157.679113,2379.888486,530.3246644
16.27,47.07336149,13.6544668,241.1958348,3293.400519,2482.179378,564.8805985
16.27,48.06046086,13.94079255,246.2535628,3432.969834,2587.370373,601.1665604
16.41,49.01964468,14.2190209,251.1682563,3571.366685,2691.677701,637.8836915
16.45,49.95250056,14.48961236,255.9480498,3708.588027,2795.099068,674.9983668
16.54,50.87206016,14.756347,260.6597156,3846.385213,2898.954439,712.966294
16.59,51.78844453,15.02216061,265.3551121,3986.207111,3004.335802,752.1935821
16.63,52.69517092,15.28517274,270.0010226,4127.012272,3110.458231,792.3981896
16.68,53.64145537,15.5596594,274.8496219,4276.566503,3223.174686,835.8583382
16.97,54.59958078,15.83758074,279.7588923,4430.704043,3339.345501,881.4525663
17.22,55.56696727,16.11818842,284.7156148,4589.099925,3458.725755,929.1398901
17.31,56.54434251,16.40169351,289.723518,4751.956345,3581.46784,979.0356304
17.41,57.5280682,16.68704066,294.7639598,4918.738184,3707.168447,1031.027844
17.59,58.52363485,16.9758225,299.8650727,5090.456248,3836.589401,1085.487678
17.87,59.53044711,17.26786633,305.0238061,5267.11031,3969.730532,1142.479603
18,60.48890327,17.5458836,309.9347712,5438.07942,4098.587012,1198.555511
18.18,61.42116379,17.81630237,314.7115143,5606.995498,4225.896157,1254.830729
18.27,62.35024908,18.0858001,319.471988,5777.906515,4354.708854,1312.639897
18.41,63.25684316,18.34877386,324.1172207,5947.153588,4482.267465,1370.735202
18.5,64.17765963,18.61587308,328.8353264,6121.5567,4613.712093,1431.471312
18.59,65.10674492,18.88537081,333.5958002,6300.080388,4748.262329,1494.544913
18.64,66.05825527,19.16137333,338.4711761,6485.572568,4888.064597,1561.033844
18.68,67.01743909,19.43960168,343.3858696,6675.284527,5031.047241,1630.025907
18.86,67.95049341,19.7102507,348.16668,6862.45255,5172.112564,1699.060588
19.11,68.86932536,19.97677427,352.8746174,7049.296578,5312.933697,1768.921287
19.36,69.76930438,20.23782922,357.4859556,7234.739717,5452.699005,1839.179854
19.68,70.65605329,20.49504653,362.029505,7419.811549,5592.184464,1910.201346
19.77,71.53916391,20.75120849,366.5544124,7606.447035,5732.848422,1982.725547
19.86,72.40606762,21.00266935,370.9962785,7791.912167,5872.630306,2055.681876
19.86,73.26635628,21.2522114,375.4042501,7978.170482,6013.009997,2129.829326
20.05,74.12300666,21.50069809,379.7935797,8165.827096,6154.443562,2205.413883
20.14,74.96973444,21.74630657,384.1320678,8353.453708,6295.854515,2281.859707
20.18,75.80323211,21.98807741,388.4027669,8540.230104,6436.624676,2358.816693
20.32,76.62680718,22.22697002,392.6226244,8726.811303,6577.247719,2436.538131
20.32,77.44045966,22.46298441,396.7916402,8913.12443,6717.668722,2514.981463
20.32,78.24749708,22.69707999,400.9267616,9099.866779,6858.413221,2594.432558
20.44,79.04825019,22.92935269,405.0296833,9287.068458,6999.50391,2674.901563
20.44,79.84245439,23.15972576,409.0990495,9474.621795,7140.859637,2756.339182
20.5,80.63295416,23.3890243,413.1494348,9663.162168,7282.959276,2839.021858
20.57,81.41551585,23.61602025,417.1591467,9851.638858,7425.010919,2922.486804
20.69,82.193447,23.84167304,421.1451326,10040.80455,7567.581852,3007.063537
20.69,82.96092636,24.06429409,425.0775653,10229.19154,7709.565889,3092.087681
20.82,83.72562739,24.28610924,428.9957622,10418.63795,7852.348389,3178.38318
20.96,84.48014122,24.50496942,432.8617618,10607.26424,7994.512781,3265.088187
21.14,85.23220749,24.72311963,436.7152204,10796.96264,8137.485208,3353.067005
21.23,85.97560802,24.9387562,440.5242773,10986.12755,8280.055551,3441.571445
21.41,86.70392622,25.15001786,444.2560549,11173.04771,8420.934067,3529.777369
21.46,87.42695236,25.35974447,447.9607169,11360.16931,8561.9644,3618.820489
21.55,88.14170968,25.56707256,451.6230109,11546.67829,8702.533011,3708.304882
21.6,88.85349023,25.77353718,455.2700524,11733.91962,8843.653586,3798.870575
21.76,89.55204065,25.97616417,458.849305,11919.14488,8983.254677,3889.174971
